sale_id,sales_date,store_name,store_city,store_region,product_name,category,brand,unit_price,quantity,customer_name,gender,age_group,city
230,2023-01-04,Store_10,New York,Midwest,Notebook,Stationery,Apple,317.41,4,Customer_542,Male,36-45,Los Angeles
231,2023-02-06,Store_9,Houston,West,Notebook,Beauty,LG,398.43,5,Customer_128,Male,46-60,Los Angeles
232,2023-12-29,Store_6,Phoenix,South,Toothpaste,Stationery,Apple,253.81,4,Customer_506,Female,60+,Houston
233,2023-11-20,Store_2,Los Angeles,Midwest,LED Bulb,Beauty,Samsung,290.57,4,Customer_693,Male,60+,Houston
234,2023-01-31,Store_6,Phoenix,West,Notebook,Stationery,Samsung,248.8,3,Customer_911,Female,46-60,Chicago
235,2023-04-28,Store_9,Chicago,West,T-Shirt,Apparel,Apple,101.65,5,Customer_967,Male,26-35,New York
236,2023-02-04,Store_4,Phoenix,Midwest,Smartphone,Stationery,Colgate,362.61,2,Customer_478,Male,18-25,Phoenix
237,2023-01-17,Store_3,Houston,East,Toothpaste,Stationery,LG,143.98,2,Customer_972,Female,36-45,Phoenix
238,2023-06-19,Store_9,Houston,West,Laptop,Beauty,LG,17.04,5,Customer_644,Male,60+,New York
239,2023-02-06,Store_2,Houston,South,Shampoo,Beauty,Colgate,324.51,2,Customer_251,Female,60+,Los Angeles
240,2023-09-21,Store_9,Phoenix,East,Notebook,Beauty,Samsung,92.67,5,Customer_644,Female,46-60,New York
241,2023-05-02,Store_3,New York,South,Toothpaste,Electronics,Puma,470.53,2,Customer_423,Male,60+,Chicago
242,2023-05-23,Store_7,New York,East,Toothpaste,Apparel,Apple,477.19,3,Customer_877,Male,18-25,Phoenix
243,2023-12-09,Store_9,Chicago,South,Jeans,Stationery,LG,457.86,2,Customer_923,Female,18-25,Phoenix
244,2023-09-06,Store_9,Houston,West,Laptop,Electronics,Colgate,188.23,4,Customer_962,Female,26-35,Chicago
245,2023-04-20,Store_7,Chicago,South,Mixer,Stationery,Philips,12.65,5,Customer_372,Female,36-45,Chicago
246,2023-10-04,Store_2,Chicago,East,Sneakers,Electronics,Nike,464.52,1,Customer_993,Male,26-35,Houston
247,2023-03-09,Store_6,Houston,South,Mixer,Beauty,Puma,216.95,1,Customer_325,Female,18-25,Houston
248,2023-10-20,Store_4,Phoenix,South,Laptop,Beauty,Philips,483.49,5,Customer_743,Male,26-35,Phoenix
249,2023-10-23,Store_4,Los Angeles,South,Laptop,Apparel,Apple,481.99,3,Customer_430,Male,60+,Phoenix
250,2023-08-31,Store_6,Houston,West,Laptop,Electronics,Samsung,427.24,2,Customer_72,Female,26-35,Phoenix
251,2023-05-05,Store_6,Los Angeles,West,Sneakers,Apparel,Puma,150.75,3,Customer_621,Male,46-60,New York
252,2023-08-31,Store_6,Los Angeles,South,Mixer,Beauty,Samsung,195.62,1,Customer_142,Female,46-60,New York
253,2023-07-28,Store_5,Phoenix,Central,T-Shirt,Apparel,Samsung,426.31,5,Customer_130,Male,26-35,Los Angeles
254,2023-04-08,Store_4,Houston,East,Shampoo,Electronics,Apple,161.88,5,Customer_74,Male,36-45,Los Angeles
255,2023-02-18,Store_10,Houston,East,T-Shirt,Apparel,LG,88.9,3,Customer_791,Female,36-45,Chicago
256,2023-02-19,Store_9,Houston,West,Laptop,Beauty,Samsung,280.62,3,Customer_544,Male,46-60,Houston
257,2023-12-04,Store_8,Los Angeles,Central,T-Shirt,Electronics,Apple,468.4,2,Customer_561,Female,60+,Los Angeles
258,2023-08-09,Store_9,Phoenix,Central,Notebook,Apparel,Philips,349.53,4,Customer_140,Male,18-25,New York
259,2023-07-01,Store_1,New York,Central,Shampoo,Beauty,Samsung,287.18,4,Customer_900,Male,18-25,Phoenix
260,2023-08-05,Store_2,Houston,East,Laptop,Apparel,Puma,53.1,2,Customer_144,Male,60+,Los Angeles
261,2023-07-30,Store_6,New York,West,Smartphone,Beauty,Nike,309.43,4,Customer_22,Male,36-45,Houston
262,2023-08-28,Store_8,Los Angeles,West,Toothpaste,Apparel,LG,495.08,1,Customer_421,Female,60+,New York
263,2023-01-28,Store_4,Los Angeles,East,Toothpaste,Beauty,LG,74.34,4,Customer_219,Female,18-25,New York
264,2023-12-11,Store_10,Chicago,South,Shampoo,Beauty,Philips,261.57,2,Customer_769,Female,36-45,Phoenix
265,2023-12-01,Store_10,Phoenix,Central,Toothpaste,Apparel,Puma,439.3,4,Customer_84,Male,18-25,Phoenix
266,2023-11-27,Store_4,Chicago,Midwest,Jeans,Electronics,Apple,371.68,5,Customer_539,Female,18-25,New York
267,2023-02-20,Store_1,New York,Midwest,Jeans,Electronics,Apple,350.02,3,Customer_745,Male,36-45,Los Angeles
268,2023-02-01,Store_6,Los Angeles,South,Shampoo,Electronics,Apple,352.73,1,Customer_408,Female,46-60,Chicago
269,2023-07-26,Store_7,Houston,West,Smartphone,Apparel,LG,182.95,5,Customer_842,Male,18-25,Houston
270,2023-06-23,Store_2,Houston,West,LED Bulb,Stationery,LG,150.33,5,Customer_295,Male,36-45,New York
271,2023-02-25,Store_7,Phoenix,East,Sneakers,Apparel,Colgate,405.63,2,Customer_125,Male,60+,New York
272,2023-05-08,Store_5,New York,Central,Sneakers,Apparel,Philips,406.01,3,Customer_493,Male,46-60,Houston
273,2023-04-09,Store_9,Chicago,Midwest,T-Shirt,Beauty,Nike,434.2,3,Customer_394,Male,18-25,Los Angeles
274,2023-04-08,Store_5,New York,South,LED Bulb,Electronics,LG,457.05,1,Customer_65,Male,18-25,New York
275,2023-10-02,Store_1,New York,Midwest,Mixer,Apparel,Samsung,258.11,2,Customer_654,Male,18-25,Houston
276,2023-08-18,Store_9,Phoenix,Central,LED Bulb,Stationery,Puma,253.25,1,Customer_645,Male,18-25,Los Angeles
277,2023-03-13,Store_6,Chicago,East,T-Shirt,Electronics,Philips,400.16,4,Customer_643,Female,60+,Houston
278,2023-08-05,Store_9,Houston,South,Notebook,Beauty,Apple,326.73,5,Customer_999,Female,18-25,New York
279,2023-04-04,Store_9,Houston,East,Shampoo,Apparel,Puma,352.47,1,Customer_736,Male,18-25,Los Angeles
280,2023-05-23,Store_8,Los Angeles,East,Sneakers,Apparel,Philips,398.92,5,Customer_229,Male,46-60,Chicago
281,2023-08-25,Store_8,Chicago,South,LED Bulb,Beauty,Philips,445.55,2,Customer_849,Female,26-35,Chicago
282,2023-05-08,Store_1,Los Angeles,South,Toothpaste,Beauty,Samsung,172.31,4,Customer_30,Male,60+,Phoenix
283,2023-02-08,Store_5,Phoenix,South,Notebook,Electronics,LG,190.91,2,Customer_160,Female,60+,Chicago
284,2023-08-15,Store_4,New York,East,Sneakers,Stationery,Samsung,51.52,4,Customer_195,Male,36-45,Phoenix
285,2023-10-09,Store_6,Houston,Midwest,Notebook,Beauty,Colgate,291.25,4,Customer_424,Female,36-45,New York
286,2023-02-20,Store_9,New York,Midwest,Sneakers,Stationery,Nike,22.79,5,Customer_269,Male,46-60,Chicago
287,2023-01-26,Store_2,New York,Midwest,T-Shirt,Stationery,LG,235.47,2,Customer_783,Female,46-60,New York
288,2023-11-30,Store_2,Houston,East,Toothpaste,Apparel,Samsung,273.61,2,Customer_120,Male,26-35,Houston
289,2023-10-04,Store_3,Houston,South,LED Bulb,Beauty,Colgate,146.84,1,Customer_707,Female,36-45,Houston
290,2023-01-08,Store_9,Chicago,Midwest,Jeans,Beauty,LG,297.46,2,Customer_643,Female,46-60,Houston
291,2023-02-17,Store_9,Houston,West,Shampoo,Electronics,Apple,20.1,1,Customer_447,Male,36-45,New York
292,2023-05-02,Store_1,Los Angeles,East,Mixer,Stationery,Puma,23.49,3,Customer_623,Female,26-35,Houston
293,2023-03-27,Store_2,Houston,South,Jeans,Stationery,Puma,412.19,3,Customer_245,Male,46-60,Houston
294,2023-07-28,Store_4,New York,South,Laptop,Electronics,Philips,183.29,3,Customer_434,Male,60+,Los Angeles
295,2023-09-06,Store_4,New York,East,Shampoo,Electronics,Samsung,67.89,2,Customer_519,Male,26-35,Phoenix
296,2023-09-04,Store_7,Chicago,Midwest,Toothpaste,Electronics,Apple,263.51,2,Customer_194,Male,60+,Houston
297,2023-04-20,Store_2,New York,Midwest,Sneakers,Apparel,Colgate,386.15,1,Customer_325,Female,18-25,Chicago
298,2023-07-25,Store_4,Los Angeles,East,Shampoo,Electronics,Puma,111.83,4,Customer_935,Male,60+,Phoenix
299,2023-01-31,Store_9,Chicago,West,Toothpaste,Electronics,Puma,313.33,1,Customer_641,Male,60+,Houston
300,2023-03-26,Store_7,Houston,West,Sneakers,Beauty,LG,47.25,3,Customer_625,Male,36-45,Los Angeles
301,2023-07-14,Store_2,Houston,West,Smartphone,Apparel,LG,30.58,1,Customer_606,Male,18-25,Houston
302,2023-01-02,Store_3,Houston,Central,Mixer,Beauty,Samsung,268.02,4,Customer_68,Female,26-35,New York
303,2023-07-19,Store_1,New York,East,LED Bulb,Apparel,LG,272.61,2,Customer_424,Male,18-25,Los Angeles
304,2023-05-16,Store_8,New York,West,Shampoo,Apparel,Nike,320.53,1,Customer_868,Male,60+,Chicago
305,2023-08-21,Store_6,Phoenix,Central,Sneakers,Stationery,LG,364.42,3,Customer_474,Male,60+,Los Angeles
306,2023-05-27,Store_1,Los Angeles,West,Mixer,Apparel,Nike,488.05,3,Customer_445,Male,36-45,Houston
307,2023-08-05,Store_2,Houston,West,LED Bulb,Stationery,Philips,260.57,2,Customer_281,Female,60+,Phoenix
308,2023-12-23,Store_2,Los Angeles,South,Sneakers,Apparel,Colgate,164.86,1,Customer_16,Male,46-60,Houston
309,2023-10-12,Store_1,Houston,East,LED Bulb,Apparel,LG,398.62,4,Customer_857,Female,46-60,Los Angeles
310,2023-12-05,Store_3,Chicago,East,Notebook,Beauty,Puma,139.06,2,Customer_250,Male,18-25,Los Angeles
311,2023-09-07,Store_5,Los Angeles,Central,Smartphone,Apparel,Philips,222.29,1,Customer_151,Female,60+,New York
312,2023-03-21,Store_9,Los Angeles,West,Toothpaste,Apparel,Puma,43.84,5,Customer_231,Female,26-35,Phoenix
313,2023-04-08,Store_2,New York,Midwest,Notebook,Stationery,Philips,17.55,3,Customer_801,Female,26-35,Los Angeles
314,2023-06-01,Store_10,Phoenix,Midwest,Notebook,Beauty,Nike,481.51,4,Customer_592,Female,18-25,Los Angeles
315,2023-04-22,Store_4,New York,Central,LED Bulb,Apparel,LG,418.81,4,Customer_683,Male,26-35,Chicago
316,2023-01-30,Store_5,Los Angeles,South,Shampoo,Beauty,Colgate,349.51,4,Customer_70,Female,18-25,Chicago
317,2023-10-24,Store_7,Chicago,West,Notebook,Electronics,Colgate,207.43,3,Customer_731,Female,36-45,Chicago
318,2023-10-05,Store_7,New York,South,LED Bulb,Stationery,Puma,90.78,1,Customer_586,Female,36-45,New York
319,2023-02-01,Store_8,Phoenix,West,Mixer,Electronics,Apple,82.44,2,Customer_752,Female,26-35,Phoenix
320,2023-06-10,Store_7,Houston,West,Smartphone,Beauty,Nike,128.87,1,Customer_234,Female,60+,New York
321,2023-01-30,Store_7,Los Angeles,Central,Mixer,Stationery,Philips,276.87,2,Customer_675,Female,36-45,Houston
322,2023-01-26,Store_6,New York,West,Notebook,Beauty,Apple,358.72,4,Customer_184,Male,26-35,Phoenix
323,2023-10-27,Store_1,New York,West,Toothpaste,Beauty,Apple,331.8,1,Customer_352,Female,36-45,Chicago
324,2023-09-02,Store_7,Chicago,Midwest,LED Bulb,Apparel,Samsung,143.57,4,Customer_144,Male,18-25,New York
325,2023-09-15,Store_2,Los Angeles,East,Sneakers,Stationery,Samsung,477.66,5,Customer_808,Female,18-25,Phoenix
326,2023-09-29,Store_9,Houston,West,LED Bulb,Electronics,Samsung,370.26,4,Customer_922,Male,18-25,Houston
327,2023-03-22,Store_1,Chicago,East,LED Bulb,Apparel,Colgate,279.41,4,Customer_547,Male,60+,Phoenix
328,2023-01-30,Store_10,Los Angeles,South,LED Bulb,Beauty,LG,307.8,2,Customer_153,Female,18-25,Houston
329,2023-09-18,Store_2,Los Angeles,West,Smartphone,Beauty,Philips,212.7,5,Customer_907,Male,26-35,Los Angeles
330,2023-02-11,Store_10,New York,Midwest,Smartphone,Apparel,Puma,127.63,4,Customer_909,Female,36-45,Phoenix
331,2023-04-06,Store_1,Phoenix,South,LED Bulb,Beauty,LG,181.21,4,Customer_651,Female,60+,Houston
332,2023-02-05,Store_2,Los Angeles,Midwest,Notebook,Electronics,Apple,380.13,5,Customer_825,Female,36-45,New York
333,2023-11-01,Store_6,Houston,Midwest,Notebook,Electronics,Samsung,12.12,5,Customer_412,Male,18-25,Phoenix
334,2023-02-04,Store_9,New York,Central,Toothpaste,Stationery,Samsung,62.46,1,Customer_825,Male,60+,Los Angeles
335,2023-12-12,Store_2,Phoenix,Midwest,LED Bulb,Beauty,Philips,27.77,2,Customer_466,Female,36-45,Chicago
336,2023-05-01,Store_5,New York,East,Sneakers,Stationery,Colgate,25.16,5,Customer_934,Male,26-35,New York
337,2023-07-26,Store_5,Houston,East,Toothpaste,Electronics,Samsung,428.45,5,Customer_105,Female,60+,New York
338,2023-03-03,Store_10,Chicago,Midwest,Mixer,Stationery,Nike,353.31,3,Customer_180,Male,36-45,New York
339,2023-10-19,Store_2,Houston,East,Notebook,Electronics,Philips,239.72,5,Customer_390,Male,18-25,New York
340,2023-05-07,Store_5,New York,South,T-Shirt,Beauty,LG,53.43,2,Customer_910,Female,26-35,Houston
341,2023-10-24,Store_8,Phoenix,East,Laptop,Electronics,Colgate,248.35,4,Customer_617,Male,36-45,Houston
342,2023-11-01,Store_7,New York,West,Mixer,Electronics,Apple,239.37,4,Customer_247,Male,60+,Chicago
343,2023-01-21,Store_7,New York,South,Shampoo,Stationery,Philips,90.73,4,Customer_473,Female,46-60,Phoenix
344,2023-11-14,Store_1,Houston,East,Shampoo,Stationery,Colgate,219.76,4,Customer_598,Male,60+,Chicago
345,2023-02-11,Store_8,Los Angeles,Central,Sneakers,Beauty,LG,202.26,3,Customer_267,Male,60+,Phoenix
346,2023-08-03,Store_3,Los Angeles,South,Shampoo,Electronics,LG,309.85,5,Customer_620,Female,60+,Chicago
347,2023-12-03,Store_9,Chicago,Central,Toothpaste,Beauty,Nike,319.37,4,Customer_867,Female,18-25,Los Angeles
348,2023-10-26,Store_4,Los Angeles,Central,Jeans,Beauty,Apple,27.43,1,Customer_640,Female,26-35,Phoenix
349,2023-10-17,Store_3,Los Angeles,West,Sneakers,Stationery,Nike,190.43,4,Customer_582,Male,26-35,Los Angeles
350,2023-09-25,Store_7,New York,West,Shampoo,Beauty,Apple,314.8,5,Customer_329,Male,26-35,New York
351,2023-06-11,Store_9,New York,East,Smartphone,Apparel,Puma,254.05,4,Customer_866,Female,60+,New York
352,2023-05-14,Store_5,Houston,East,Smartphone,Beauty,Puma,428.96,3,Customer_881,Male,60+,Chicago
353,2023-04-15,Store_3,New York,Midwest,T-Shirt,Beauty,Samsung,331.05,2,Customer_170,Male,46-60,Houston
354,2023-12-09,Store_5,New York,West,Shampoo,Stationery,LG,85.65,2,Customer_959,Female,46-60,New York
355,2023-06-10,Store_6,Chicago,East,Laptop,Electronics,Apple,39.93,5,Customer_191,Female,46-60,Los Angeles
356,2023-05-03,Store_1,Los Angeles,South,Toothpaste,Beauty,Colgate,323.0,2,Customer_321,Female,46-60,Chicago
357,2023-05-16,Store_9,New York,East,Notebook,Electronics,Puma,18.12,2,Customer_190,Female,46-60,Houston
358,2023-07-22,Store_9,Los Angeles,East,Mixer,Beauty,Apple,294.96,1,Customer_929,Female,18-25,New York
359,2023-03-09,Store_3,New York,South,Jeans,Stationery,Nike,470.41,5,Customer_630,Female,46-60,Phoenix
360,2023-12-10,Store_2,Los Angeles,South,Laptop,Beauty,Puma,289.86,5,Customer_425,Female,26-35,Phoenix
361,2023-11-27,Store_1,Los Angeles,South,LED Bulb,Apparel,Puma,197.14,2,Customer_780,Male,60+,Houston
362,2023-06-03,Store_1,New York,Central,Notebook,Apparel,Samsung,323.43,2,Customer_264,Male,60+,New York
363,2023-08-23,Store_10,Houston,South,Jeans,Stationery,Samsung,231.84,2,Customer_265,Female,36-45,Houston
364,2023-06-11,Store_10,Phoenix,West,Notebook,Apparel,LG,275.08,3,Customer_309,Female,18-25,Chicago
365,2023-02-07,Store_7,New York,Central,LED Bulb,Stationery,Apple,471.03,4,Customer_701,Female,26-35,Phoenix
366,2023-01-05,Store_9,Chicago,East,LED Bulb,Apparel,Apple,196.12,3,Customer_533,Female,36-45,Los Angeles
367,2023-08-23,Store_9,Chicago,Midwest,Jeans,Electronics,Nike,480.79,5,Customer_286,Male,18-25,Houston
368,2023-11-15,Store_2,Phoenix,South,Toothpaste,Electronics,Philips,453.15,1,Customer_779,Male,26-35,Chicago
369,2023-10-16,Store_5,Los Angeles,South,Laptop,Stationery,Puma,101.92,4,Customer_985,Male,60+,Phoenix
370,2023-02-21,Store_4,Phoenix,Midwest,Smartphone,Electronics,Samsung,39.33,1,Customer_255,Female,60+,New York
371,2023-02-07,Store_6,Los Angeles,West,Laptop,Stationery,Puma,54.89,5,Customer_821,Female,46-60,Chicago
372,2023-10-03,Store_4,Phoenix,Midwest,Notebook,Beauty,Colgate,14.02,5,Customer_944,Male,60+,Chicago
373,2023-04-20,Store_7,Houston,Central,T-Shirt,Beauty,Apple,51.75,1,Customer_765,Male,26-35,Houston
374,2023-09-17,Store_9,Houston,Midwest,Toothpaste,Beauty,Puma,343.09,1,Customer_645,Male,60+,Phoenix
375,2023-05-16,Store_3,New York,Central,Sneakers,Stationery,Apple,40.24,1,Customer_440,Female,46-60,New York
376,2023-03-09,Store_3,Los Angeles,East,T-Shirt,Beauty,Apple,162.89,5,Customer_786,Female,36-45,Chicago
377,2023-06-28,Store_3,Los Angeles,South,Notebook,Beauty,LG,423.21,2,Customer_721,Male,36-45,Phoenix
378,2023-02-05,Store_4,New York,South,Notebook,Stationery,Philips,16.52,1,Customer_748,Male,26-35,Los Angeles
379,2023-05-06,Store_10,Chicago,Central,Sneakers,Apparel,Puma,408.16,4,Customer_556,Female,18-25,New York
380,2023-07-09,Store_5,Chicago,West,Jeans,Apparel,Colgate,144.52,5,Customer_446,Male,60+,Chicago
381,2023-05-26,Store_4,Los Angeles,West,Smartphone,Stationery,Nike,63.49,3,Customer_520,Female,18-25,Houston
382,2023-03-22,Store_2,New York,West,Notebook,Electronics,Nike,349.88,3,Customer_116,Male,60+,New York
383,2023-08-13,Store_3,Houston,Central,Toothpaste,Apparel,Puma,316.33,4,Customer_894,Male,26-35,Los Angeles
384,2023-10-06,Store_10,Chicago,West,Sneakers,Apparel,LG,439.35,2,Customer_996,Male,46-60,Houston
385,2023-12-27,Store_1,New York,West,Shampoo,Beauty,Philips,368.86,1,Customer_906,Female,26-35,Phoenix
386,2023-06-04,Store_9,Houston,West,T-Shirt,Stationery,Samsung,402.72,5,Customer_119,Female,26-35,Phoenix
387,2023-11-10,Store_8,Los Angeles,East,T-Shirt,Apparel,Puma,144.61,1,Customer_77,Male,60+,New York
388,2023-12-01,Store_9,Houston,East,Smartphone,Electronics,LG,92.83,5,Customer_317,Female,26-35,Los Angeles
389,2023-09-28,Store_2,Los Angeles,South,LED Bulb,Stationery,Colgate,376.55,3,Customer_802,Female,60+,Houston
390,2023-01-05,Store_5,New York,Midwest,Toothpaste,Stationery,Nike,404.38,1,Customer_995,Male,46-60,Houston
391,2023-12-08,Store_2,Chicago,Central,Shampoo,Beauty,Nike,495.3,4,Customer_228,Male,18-25,Chicago
392,2023-10-11,Store_5,Phoenix,East,Sneakers,Electronics,Apple,209.25,2,Customer_227,Male,26-35,Chicago
393,2023-06-03,Store_2,Chicago,West,Sneakers,Beauty,Colgate,189.15,4,Customer_48,Male,46-60,New York
394,2023-12-06,Store_4,New York,West,T-Shirt,Apparel,Colgate,389.32,2,Customer_437,Female,46-60,Los Angeles
395,2023-02-23,Store_10,New York,Midwest,Notebook,Apparel,Philips,173.7,1,Customer_264,Male,26-35,New York
396,2023-03-10,Store_8,Los Angeles,West,Sneakers,Stationery,Philips,465.72,1,Customer_25,Female,60+,New York
397,2023-05-16,Store_6,Houston,Midwest,Mixer,Beauty,Apple,429.91,2,Customer_620,Female,26-35,Chicago
398,2023-03-01,Store_6,Chicago,Midwest,Toothpaste,Electronics,Nike,217.35,3,Customer_725,Female,18-25,New York
399,2023-02-24,Store_3,Phoenix,South,LED Bulb,Electronics,Philips,376.68,5,Customer_533,Male,46-60,New York
400,2023-10-11,Store_4,Houston,Central,Shampoo,Stationery,Nike,378.5,4,Customer_26,Female,18-25,Phoenix
401,2023-03-21,Store_2,New York,Central,Mixer,Apparel,Nike,56.05,4,Customer_329,Female,36-45,Phoenix
402,2023-05-20,Store_5,Phoenix,Central,LED Bulb,Beauty,Colgate,451.76,4,Customer_576,Female,36-45,Chicago
403,2023-05-25,Store_10,Phoenix,Central,Notebook,Stationery,Nike,255.1,1,Customer_512,Female,60+,Houston
404,2023-11-06,Store_2,Los Angeles,Midwest,Jeans,Stationery,Puma,414.1,4,Customer_491,Female,18-25,Chicago
405,2023-04-18,Store_4,Chicago,West,Shampoo,Stationery,Philips,163.42,5,Customer_88,Female,60+,Chicago
406,2023-06-25,Store_6,New York,Midwest,Smartphone,Electronics,Colgate,448.28,5,Customer_862,Male,36-45,Houston
407,2023-04-15,Store_8,Phoenix,South,T-Shirt,Apparel,Nike,197.65,2,Customer_342,Male,18-25,Los Angeles
408,2023-12-18,Store_8,Chicago,Midwest,Laptop,Beauty,Puma,10.36,1,Customer_325,Male,26-35,Phoenix
409,2023-11-21,Store_6,Houston,West,T-Shirt,Apparel,Philips,453.16,5,Customer_720,Female,26-35,Phoenix
410,2023-05-16,Store_10,Los Angeles,Central,Laptop,Electronics,Puma,50.19,3,Customer_357,Male,18-25,New York
411,2023-09-16,Store_5,Chicago,East,T-Shirt,Electronics,Samsung,163.06,1,Customer_609,Male,18-25,Phoenix
412,2023-09-08,Store_10,Los Angeles,South,Smartphone,Apparel,Colgate,475.28,1,Customer_692,Female,46-60,Chicago
413,2023-05-09,Store_3,Chicago,East,Jeans,Beauty,Puma,475.55,5,Customer_676,Male,60+,Los Angeles
414,2023-01-27,Store_10,Houston,West,Notebook,Electronics,Philips,288.85,3,Customer_801,Male,46-60,Houston
415,2023-02-17,Store_10,New York,West,Shampoo,Stationery,Samsung,317.76,2,Customer_711,Male,18-25,Chicago
416,2023-11-21,Store_6,Chicago,East,Toothpaste,Stationery,Philips,226.98,5,Customer_58,Female,36-45,New York
417,2023-08-05,Store_6,New York,West,Jeans,Apparel,Puma,150.14,3,Customer_790,Female,46-60,Houston
418,2023-05-22,Store_7,Phoenix,East,LED Bulb,Stationery,Philips,167.69,1,Customer_656,Male,46-60,Los Angeles
419,2023-01-23,Store_3,Phoenix,West,Notebook,Stationery,Puma,337.9,3,Customer_932,Female,46-60,Phoenix
420,2023-01-02,Store_1,Houston,West,Toothpaste,Apparel,Philips,377.43,1,Customer_398,Female,46-60,Los Angeles
421,2023-06-20,Store_6,Houston,South,Notebook,Apparel,Puma,396.83,5,Customer_716,Male,46-60,Phoenix
422,2023-03-08,Store_4,Phoenix,Midwest,Mixer,Apparel,LG,395.86,5,Customer_911,Male,18-25,Chicago
423,2023-11-23,Store_4,Los Angeles,East,Toothpaste,Electronics,Samsung,50.15,4,Customer_171,Male,60+,New York
424,2023-05-15,Store_7,Phoenix,Central,Smartphone,Beauty,Colgate,249.74,4,Customer_799,Male,26-35,Houston
425,2023-03-24,Store_5,Phoenix,South,LED Bulb,Stationery,Puma,33.49,4,Customer_494,Male,60+,Los Angeles
426,2023-08-15,Store_6,New York,South,T-Shirt,Beauty,Apple,277.02,5,Customer_544,Female,60+,Chicago
427,2023-10-10,Store_3,Los Angeles,Midwest,Sneakers,Apparel,Apple,223.56,2,Customer_491,Male,60+,Chicago
428,2023-12-28,Store_6,New York,West,Notebook,Beauty,LG,444.41,5,Customer_952,Female,26-35,Los Angeles
429,2023-08-07,Store_8,Phoenix,Central,Mixer,Beauty,LG,178.7,3,Customer_625,Female,18-25,Los Angeles
430,2023-10-15,Store_8,New York,South,Shampoo,Apparel,Puma,62.95,5,Customer_54,Female,26-35,New York
431,2023-01-05,Store_8,Chicago,South,Laptop,Electronics,Philips,75.78,5,Customer_176,Female,18-25,Chicago
432,2023-02-27,Store_6,Los Angeles,West,Mixer,Beauty,LG,381.95,1,Customer_945,Female,26-35,Los Angeles
